"name","city","review_count","elite_reviews","avg_rating"
"Il Villaggio","Cherry Hill","233","43","4.18"
"Interbay Meat Market & Groceries","Tampa","126","43","4.39"
"J. Alexander's Restaurant","King of Prussia","243","43","4.19"
"JA Ramen Curry","Tucson","155","43","3.97"
"Japanese Village","Edmonton","101","43","3.26"
"Jet's Pizza","Indianapolis","138","43","3.67"
"Jet's Pizza","Nashville","206","43","2.46"
"Jet City Espresso Hyde Park","Tampa","156","43","4.77"
"Jimmy John's","New Orleans","133","43","2.95"
"Jumbo Dim Sum Dining","Edmonton","106","43","3.79"
"Junior's on Harrison","New Orleans","97","43","4.08"
"King Dragon","Indianapolis","94","43","3.68"
"La Carreta","New Orleans","111","43","3.87"
"La Hacienda Mexican Restaurant","Avon","140","43","4.14"
"La Posada Real Fine Mexican Food","Reno","210","43","3.78"
"Lakeview Pearl","New Orleans","140","43","3.77"
"LaScala's Pronto","Philadelphia","177","43","3.46"
"Laurel Street Bakery","New Orleans","115","43","4.00"
"Le's Baguette Banh Mi Cafe","New Orleans","124","43","4.64"
"Lucky's Coffee Shop","Wilmington","247","43","3.64"
"Lucky 13 Pub","Philadelphia","131","43","3.77"
"Lulou's Restaurant","Reno","201","43","4.22"
"Mac Mart Food Truck","Philadelphia","83","43","4.05"
"Magasin Kitchen","New Orleans","141","43","3.89"
"Martin's Comida Chingona","Tucson","198","43","4.09"
"Martin’s Bar-B-Que Joint","Nashville","147","43","3.56"
"McHardy's Chicken & Fixin'","New Orleans","131","43","3.98"
"McMenamin's Tavern","Philadelphia","230","43","3.99"
"Meijer","Indianapolis","78","43","3.32"
"Micha's","Tucson","137","43","3.38"
"Michi Ramen","Tampa","151","43","4.61"
"Misconduct Tavern","Philadelphia","131","43","2.80"
"Mr Ed's Oyster Bar - Metairie","Metairie","161","43","3.73"
"Nick's Pub","Saint Louis","192","43","3.34"
"Noble's Kitchen & Beer Hall","Nashville","163","43","3.54"
"Outback Steakhouse","Carmel","135","43","2.44"
"Palapa","Santa Barbara","240","43","3.92"
"Panoony's Pizza and Wings","Brownsburg","196","43","4.46"
"Pete & Shorty's","Pinellas Park","163","43","3.37"
"PF Chang's","Tampa","104","43","3.24"
"Pizza Hut","Tampa","257","43","1.99"
"Pizza Hut","Tucson","195","43","2.80"
"PoFolks","Saint Petersburg","195","43","3.91"
"Red Robin Gourmet Burgers and Brews","Tucson","167","43","2.75"
"Red Robin Gourmet Burgers and Brews","Wesley Chapel","176","43","3.41"
"Ristorante Roma","Carmel","156","43","4.30"
"Rockin' Robyn's Diner","Edmonton","156","43","4.19"
"Rollin' Oats Market & Cafe","Tampa","82","43","4.52"
"Sahara Restaurant","Indianapolis","198","43","4.23"
"Sakura Japanese Cuisine","Philadelphia","144","43","3.56"
"Saladworks","Philadelphia","141","43","2.89"
"Schussboom Brewing","Reno","145","43","4.03"
"Second District Brewing","Philadelphia","103","43","4.23"
"Shack Breakfast & Lunch","Chesterfield","251","43","4.32"
"Shanks Original","Philadelphia","136","43","3.49"
"Shogun Sushi","Tampa","138","43","4.05"
"Sichuan Chinese Restaurant","Carmel","129","43","3.73"
"Silk Road","New Orleans","187","43","4.04"
"Situation Brewing","Edmonton","95","43","3.86"
"Sovana Bistro","Kennett Square","253","43","4.03"
"Stitch House Brewery","Wilmington","163","43","4.09"
"Sushi Ai","St Charles","248","43","4.02"
"Syberg's Gravois ","Saint Louis","158","43","3.55"
"Tacklebox","New Orleans","160","43","3.83"
"Taqueria El Bajio","Santa Barbara","253","43","3.97"
"Taste of Boston","Tampa","164","43","3.46"
"Ted's Frostop","New Orleans","101","43","3.84"
"The American Sports Saloon","New Orleans","237","43","3.60"
"The Boozy Pig","Tampa","143","43","4.59"
"The Dubliner Irish Pub","Tampa","98","43","3.84"
"The Foundry Bakery","Maryland Heights","197","43","4.81"
"The Ozona Pig","Palm Harbor","216","43","4.10"
"The Satellite Cafe","Philadelphia","162","43","3.73"
"Thirsty Dice","Philadelphia","120","43","3.94"
"Tiffany Diner","Philadelphia","164","43","2.73"
"Tijuana Flats","Largo","181","43","3.85"
"Trident Grill III","Tucson","170","43","3.74"
"Twistee Treat","St. Pete Beach","116","43","3.53"
"Twistee Treat - Fletcher","Tampa","97","43","3.89"
"Under the High Wheel","Edmonton","128","43","3.52"
"Vincent's Italian Cuisine","Metairie","188","43","4.35"
"Wahlburgers","Carmel","124","43","3.31"
"Waldo's Chicken & Beer","Nashville","176","43","4.28"
"Winners Bar and Grill Nashville","Nashville","105","43","2.76"
"Ybor City Tap House","Tampa","118","43","3.72"
"1860 Saloon, Game Room, & Hardshell Café","St. Louis","127","42","3.64"
"51st Deli","Nashville","168","42","4.30"
"54th Street Grill & Bar","Shiloh","149","42","3.23"
"Alice Bakery & Confectionary","North Wales","244","42","4.44"
"Alma Cafe","New Orleans","151","42","4.31"
"Angelo's Picnic Pizza & Italian Restaurant","Antioch","226","42","4.38"
"Bar Marilou","New Orleans","99","42","4.11"
"Benihana","Plymouth Meeting","255","42","2.44"
"Big Steins Deli","St Petersburg","154","42","4.35"
"Biscuits Country Cafe","Tucson","175","42","3.53"
"Brasilia","Saint Louis","229","42","4.47"
"Brick River Cider Company","Saint Louis","124","42","4.18"
"Byblos Restaurant","Metairie","137","42","3.43"
"Ca' Dario Goleta","Goleta","179","42","4.13"
"Cafe Bích Nga","Pinellas Park","148","42","3.72"
"Caffe Caffe - Metairie","Metairie","99","42","3.91"
"Caffe Luciano's","Garden City","129","42","3.76"
"Caliente Mexican Restaurant","Carmel","154","42","3.60"
"Carl's Jr","Tucson","163","42","2.17"
"Carmelita's Mexican Restaurant","St Petersburg","176","42","3.64"
"Carrabba's Italian Grill","Brandon","177","42","3.49"
"Chef Tia & Co","Indianapolis","96","42","4.36"
"Chili's","Clearwater","154","42","2.73"
"Chix & Bowls","Philadelphia","145","42","3.99"
"Circle 7 Ranch","St. Louis","243","42","4.07"
"CJ Mugg's","Saint Louis","122","42","3.30"
"Cook and Shaker","Philadelphia","183","42","4.42"
"Costa's Restaurant","Tarpon Springs","194","42","3.55"
"Courtyard Grill Restaurant at Bourbon Heat","New Orleans","199","42","2.97"
"Cracker Barrel Old Country Store","Wesley Chapel","114","42","3.58"
"Denny's","Reno","246","42","2.95"
"Dharma Southern Kitchen","Tampa","170","42","4.39"
"Dos Gringos Mexican Kitchen","Media","251","42","3.45"
"Duck Sauce","Newtown","169","42","3.46"
"Embassy Suites by Hilton Tampa Airport Westshore","Tampa","124","42","2.61"
"Estella Tacos Y Mezcal","Reno","112","42","4.66"
"Estia","Radnor","240","42","3.90"
"Fiesta Chicken","Boise","191","42","4.17"
"Flanagans Irish Pub","Dunedin","125","42","3.66"
"Franklin Mercantile Deli","Franklin","127","42","3.61"
"Gabi","Philadelphia","112","42","4.27"
"Gengiz Khan Mediterranean Grill","Tampa","195","42","3.68"
"Ginza","Tampa","179","42","3.34"
"Grand China Buffet","Philadelphia","155","42","2.57"
"Gumbo Ya-Ya","New Orleans","246","42","3.34"
"Haiku Tampa","Tampa","168","42","3.86"
"Hajimaru Fishtown","Philadelphia","143","42","4.41"
"Hana Tokyo","Tucson","176","42","3.51"
"Hiccups & Churroholic","Tampa","115","42","4.54"
"Hugh-Baby’s","Nashville","129","42","4.46"
"IHOP","Saint Louis","144","42","2.37"
"Iron Hill Brewery & Restaurant","Abington Township","230","42","3.79"
"Jazz St. Louis","Saint Louis","78","42","4.05"
"Kabuki Japanese Cuisine","Cherry Hill","164","42","2.98"
"Kai Japanese Cuisine","Philadelphia","143","42","4.27"
"Kitchen House Coffee","Saint Louis","113","42","4.51"
"Korea House","Tucson","140","42","3.85"
"La Rosa Pizzeria","Philadelphia","155","42","4.14"
"LeBus East Falls","Philadelphia","208","42","3.73"
"LongHorn Steakhouse","Boise","148","42","3.70"
"LUX Steakhouse and Bar","Edmonton","89","42","3.28"
"Maggie O'Brien's","Saint Louis","168","42","3.68"
"Marchiano's Bakery","Philadelphia","121","42","4.69"
"Martha","Philadelphia","157","42","4.15"
"Ming's","New Orleans","204","42","3.93"
"Mission BBQ","Deptford Township","204","42","4.20"
"MOD Pizza","Cherry Hill","120","42","3.78"
"MOD Pizza","Lutz","126","42","4.13"
"Mosaic Cafe Dos","Tucson","153","42","3.73"
"Mother's Table","Indianapolis","144","42","3.77"
"Museum of Fine Arts","Saint Petersburg","80","42","4.15"
"My Favorite Muffin","Sparks","139","42","3.74"
"NashHouse Southern Spoon and Saloon","Nashville","230","42","3.41"
"Nick's Bar and Grille","Philadelphia","182","42","3.96"
"Nomzilla! Sushi Et Cetera","Nashville","214","42","3.81"
"O'Briens Irish Pub","Tampa","115","42","3.79"
"O! Wing Plus","Saint Louis","147","42","4.37"
"Ocha Thai & Japanese Restaurant","Saint Louis","157","42","4.03"
"Old Nelson Food Market","Philadelphia","100","42","4.01"
"Oregano's","Tucson","253","42","3.35"
"Oscar's Taco Shop","Franklin","148","42","4.05"
"P.F. Chang's","Glen Mills","172","42","3.27"
"PDQ Brandon","Brandon","119","42","3.92"
"Pho 813","Tampa","128","42","4.57"
"Poblanos Mexican Grill & Bar","Clearwater","197","42","3.21"
"PokeOno","Ardmore","153","42","4.18"
"PY Steakhouse","Tucson","170","42","3.98"
"Queen Sheba","Tucson","174","42","4.65"
"Ravello","Nashville","167","42","2.80"
"Red Bicycle Coffee","Nashville","251","42","3.67"
"Rock & Brews","Lutz","122","42","3.50"
"Seafood Unlimited","Philadelphia","146","42","3.39"
"Seven Troughs Speakeasy","Reno","101","42","4.40"
"Shula Burger","Tampa","171","42","4.09"
"Solo Skewer Bar","Philadelphia","102","42","3.21"
"Stateside Kitchen","Nashville","140","42","4.02"
"Sushi Land","Bryn Mawr","192","42","3.59"
"Sushi Village","Metairie","125","42","3.56"
"Tacos And Tequila ","Speedway","114","42","3.65"
"Taqueria Corona Restaurant","Metairie","111","42","3.56"
"Texas Roadhouse","Riverview","250","42","3.72"
"Thang Long Pho Restaurant","Philadelphia","165","42","4.31"
"The 81 Hong Kong Cafe","Tucson","140","42","4.18"
"The Boba House","Tampa","153","42","3.71"
"The Cheesecake Factory - Cool Springs","Franklin","260","42","2.79"
"The Little India Restaurant","Indianapolis","141","42","4.61"
"The Port Of Peri Peri","Indianapolis","124","42","4.35"
"The Pour House - North Wales","North Wales","245","42","3.34"
"The Underground Tap & Grill","Edmonton","99","42","3.67"
"The Wheelhouse","Saint Petersburg","245","42","4.54"
"Tijuana Flats","Saint Petersburg","126","42","3.90"
"Tony's Pizza & Italian Restaurant","Edmonton","101","42","4.06"
"Tucson Tamale Company","Tucson","147","42","3.95"
"Victoria's Bagel Bistro","Mount Laurel","224","42","4.04"
"Yolk - Monument Circle","Indianapolis","107","42","3.56"
"Yum Yum Bake Shops","Warminster","179","42","4.38"
"Zoes Kitchen","Metairie","161","42","3.60"
"1205 Distillery","Indianapolis","69","41","4.80"
"Al Basha Restaurant & Grocery","Fishers","157","41","4.22"
"Anh Hong Pho & Cafe","Upper Darby","133","41","4.02"
"Argento's Italian Bistro","Port Richey","253","41","4.27"
"August Moon","Harvey","143","41","3.40"
"Bangkok Fusion Cafe","Clearwater","155","41","4.42"
"Bardot Cafe","Philadelphia","161","41","4.35"
"Bistro at Cherry Hill","Cherry Hill","140","41","3.89"
"Blaze Pizza","Sparks","124","41","3.66"
"Blue Tomato","Jefferson","158","41","3.91"
"Boise Fry","Meridian","221","41","3.88"
"Bonjung Sushi & Korean BBQ","Collegeville","160","41","4.13"
"Breakwater Restaurant","Santa Barbara","213","41","3.41"
"Brio Italian Grille","Marlton","184","41","2.98"
"Burger King","Nashville","235","41","1.91"
"Cal Taco","Goleta","199","41","3.77"
"California Pizza Kitchen at Santa Barbara","Santa Barbara","194","41","3.22"
"Campbell's Dairyland","Brandon","131","41","3.78"
"Carl's Delicatessen Restaurant","Saint Louis","136","41","3.92"
"Che Chori Foods","Indianapolis","69","41","4.81"
"Chef Ma's Chinese Gourmet Restaurant","St. Louis","209","41","4.19"
"Cheng's Beijing","Oro Valley","150","41","3.72"
"Chevys Fresh Mex","Olivette","186","41","3.12"
"Chick-fil-A","King Of Prussia","131","41","3.14"
"China Gourmet","Philadelphia","137","41","3.85"
"China Rose","Metairie","143","41","3.34"
"Coaches Tavern","Indianapolis","101","41","3.67"
"Crossroads Restaurant","Tucson","168","41","3.58"
"Dave & Buster's","Philadelphia","188","41","2.06"
"Dooriban","Saint Petersburg","220","41","4.61"
"Earl of Sandwich","Philadelphia","81","41","3.27"
"Ekta Indian Cuisine","Bryn Mawr","198","41","4.05"
"El Merendero","Tucson","208","41","3.90"
"Elevation Burger","Collegeville","178","41","3.47"
"Fat Boy Pantry","New Orleans","238","41","4.28"
"Fitzwater Street Philly Bagels","Philadelphia","175","41","3.35"
"Five Guys","Harahan","93","41","3.61"
"Fogatas Authentic Mexican Food","Nashville","162","41","4.00"
"Fuzzy's Taco Shop","Tampa","175","41","3.21"
"General Jackson Showboat","Nashville","166","41","3.36"
"Germantown Pub","Nashville","169","41","3.70"
"Glick’s Rib Shack","Philadelphia","73","41","4.33"
"Grain and Berry Cafe - Westchase","Tampa","105","41","4.22"
"Grooveground","Collingswood","101","41","4.05"
"Hanjan","Edmonton","104","41","4.16"
"Harvey's 4th Street Grill","St. Petersburg","166","41","3.79"
"Hatville Deli","Philadelphia","78","41","4.28"
"Hên Vietnamese Eatery","Cherry Hill","198","41","4.33"
"Hiro Hibachi Express and Sushi","Fishers","175","41","4.37"
"Hyde Park Cafe","Tampa","126","41","2.87"
"Jerry Bob's Restaurant","Tucson","212","41","4.00"
"Jim 'N Nick's Bar-B-Q","Franklin","193","41","3.50"
"Jules Thin Crust","Doylestown","190","41","3.98"
"Jules Thin Crust","Jenkintown","179","41","4.13"
"Kalamatas - Green Hills","Nashville","159","41","3.47"
"Kimchi Guys - Laclede's Landing","St Louis","148","41","4.07"
"King Solomon's Gyros","Nashville","211","41","4.51"
"Kogi Grill","Largo","197","41","4.51"
"Lazos Pizza & Grill","Philadelphia","181","41","3.80"
"Lucky's Last Chance","Philadelphia","135","41","4.52"
"Maggie's Waterfront Cafe","Philadelphia","237","41","3.46"
"Marker 39 Floribbean Cuisine","Safety Harbor","223","41","4.53"
"Mellow Mushroom - Wesley Chapel","Lutz","186","41","3.85"
"Melt Shop","King Of Prussia","78","41","3.51"
"Mi Casa Mexican Restaurant","Meridian","239","41","4.05"
"Mino Japanese Restaurant & Sushi Bar","Malvern","221","41","3.89"
"Moe's Southwest Grill","Nashville","115","41","2.67"
"Mr Sushi","Philadelphia","194","41","3.99"
"Mr Wish - South Philly","Philadelphia","101","41","3.99"
"My Thai Restaurant","Philadelphia","112","41","3.60"
"No Vacancy","Saint Petersburg","103","41","3.62"
"Nooddi Thai Chef","Media","191","41","3.56"
"Nudo House","St Louis","103","41","4.33"
"Old Bakery Beer","Alton","155","41","4.14"
"Olivette Diner","Saint Louis","163","41","3.99"
"Origami Sushi","Tampa","166","41","4.02"
"Pa & Ma's Backyard BBQ","Indianapolis","56","41","4.73"
"Pei Wei","Tampa","103","41","3.40"
"Pho Ann","Nashville","148","41","4.28"
"Picasso's Coffee House","Saint Charles","100","41","4.26"
"Poké Munch","Creve Coeur","206","41","4.50"
"Puccino's Coffee","Metairie","151","41","2.59"
"Puerto Vallarta Mexican Restaurant & Cantina","Indianapolis","109","41","3.46"
"Pyramids Cafe","New Orleans","149","41","3.82"
"Que Rico! Cuban Cafe","New Orleans","134","41","4.54"
"Raising Cane's Chicken Fingers","Metairie","102","41","4.00"
"Raising Cane's Chicken Fingers","Reno","120","41","3.77"
"Rawk Star Cafe","Oldsmar","173","41","4.79"
"Red Robin Gourmet Burgers and Brews","Cherry Hill","134","41","3.15"
"Route 99 Diner","Edmonton","104","41","3.44"
"Saltgrass Steak House","Metairie","210","41","3.26"
"Shack Breakfast & Lunch","Creve Coeur","212","41","4.49"
"Shake Shack","Marlton","153","41","3.24"
"Smokey Bones","Tampa","247","41","3.34"
"Sotto","Philadelphia","178","41","3.99"
"Spencer's Grill","Kirkwood","155","41","4.18"
"Start Bar STL","St. Louis","108","41","3.52"
"Stina Pizzeria","Philadelphia","115","41","4.64"
"Street Side","Philadelphia","140","41","4.27"
"Subway","Edmonton","85","41","2.74"
"Super Chix","Sparks","104","41","3.85"
"Super Taqueria","Reno","170","41","3.59"
"Sushi Avenue","Tampa","162","41","3.81"
"Taco Bar","Clearwater","210","41","3.86"
"Taste of Lebanon","St Louis","180","41","3.64"
"Taste of Tokyo","River Ridge","161","41","4.09"
"Texas Roadhouse","Fishers","162","41","3.70"
"Thai Ruby","Tampa","150","41","3.95"
"The Bothy Wine & Whisky Bar","Edmonton","84","41","4.37"
"The Food Company","Nashville","146","41","4.29"
"The Goat - Germantown","Nashville","151","41","3.73"
"The Melting Pot","Maple Shade","192","41","3.23"
"The Nona Slice House","Safety Harbor","202","41","4.54"
"The Spot Sushi Burritos","Largo","184","41","4.39"
"The Valentine","Nashville","111","41","3.59"
"The Wooden Spoon Diner","Brandon","194","41","4.37"
"Three Brothers Pizza","Odessa","232","41","4.23"
"Tokyo Express","Edmonton","113","41","2.57"
"Vic Sushi & Thai Cuisine","Willow Grove","156","41","4.22"
"vPho","Newark","227","41","4.46"
"Which Wich","Tampa","86","41","3.79"
"Willie Jewell's Old School Bar-B-Q","Tampa","107","41","3.42"
"Win Win","Philadelphia","103","41","4.33"
"Woody's Famous Salads","Tampa","102","41","4.44"
"Xun Yu Si Kao","Philadelphia","116","41","3.92"
"Zydeco's","Belle Chasse","166","41","3.57"
"13 Restaurant","Philadelphia","94","40","2.80"
"1818 Chophouse","Edwardsville","203","40","4.17"
"54th Street Grill & Bar","St. Louis County","150","40","3.39"
"A Little Thai Kitchen","Cherry Hill","177","40","4.00"
"ABC Pizza House","Tampa","123","40","3.81"
"Aman's Indian Bistro","Chalfont","220","40","4.08"
"Amico's New York Pizza","Nolensville","171","40","3.91"
"Anthony's Coal Fired Pizza","Horsham","210","40","3.65"
"Bacon Bitch","St. Petersburg","203","40","4.00"
"Barrelhouse Pub and Grill","Garden City","183","40","3.05"
"Bawarchi Indian Cuisine","Sparks","218","40","4.70"
"Beef & Boards Dinner Theatre","Indianapolis","94","40","3.91"
"Benjarong Thai","Tampa","118","40","4.19"
"Bento Asian Kitchen + Sushi","St Petersburg","154","40","3.50"
"BIBIBOP Asian Grill","Carmel","82","40","4.09"
"Bombay Food Junkies","Saint Louis","150","40","4.72"
"Bonefish Grill","Boise","164","40","3.49"
"Brady's BBQ","Safety Harbor","164","40","3.18"
"BRGR Kitchen & Bar","Treasure Island","185","40","3.86"
"Buffalo Wild Wings","Oldsmar","144","40","2.73"
"Cafe Amore Bistro","Edmonton","126","40","4.30"
"Cafe Manhattan","Saint Louis","111","40","3.82"
"Caffè! Caffè! - North Hullen","Metairie","87","40","4.02"
"Capri Restaurant","Boise","184","40","3.99"
"CAVA","Nashville","127","40","3.46"
"Chartier","Beaumont","172","40","4.45"
"Cherry Coffee Roasters","New Orleans","128","40","4.47"
"Chiang Mai House Thai Restaurant","Boise","152","40","3.72"
"Chili's","Brandon","176","40","2.65"
"Chili's","Goleta","202","40","2.60"
"City Dog Cantina","Tampa","146","40","3.07"
"Cocina Azteca","Mount Laurel","235","40","3.44"
"Cody's Original Roadhouse- Bay Pines","St Petersburg","209","40","3.78"
